Enter SFTP password: 
2026/03/13 11:16:03 INFO  : Analalava/NLP_A/NLP_A-NLP01/NLP_A-NLP01_20230121_142000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_164000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_170000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_172000.WAV: Copied (new)
2026/03/13 11:35:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_174000.WAV: Copied (new)
2026/03/13 11:36:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_180000.WAV: Copied (new)
2026/03/13 11:36:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_182000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_184000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_190000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_192000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_194000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_200000.WAV: Copied (new)
2026/03/13 11:36:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_202000.WAV: Copied (new)
2026/03/13 11:36:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_204000.WAV: Copied (new)
2026/03/13 11:36:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_210000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_212000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_220000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_214000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_222000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_224000.WAV: Copied (new)
2026/03/13 11:36:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_230000.WAV: Copied (new)
2026/03/13 11:36:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_232000.WAV: Copied (new)
2026/03/13 11:36:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230211_234000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_000000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_002000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_004000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_010000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_012000.WAV: Copied (new)
2026/03/13 11:36:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_014000.WAV: Copied (new)
2026/03/13 11:36:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_020000.WAV: Copied (new)
2026/03/13 11:36:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_022000.WAV: Copied (new)
2026/03/13 11:36:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_024000.WAV: Copied (new)
2026/03/13 11:36:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_030000.WAV: Copied (new)
2026/03/13 11:36:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_032000.WAV: Copied (new)
2026/03/13 11:36:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_034000.WAV: Copied (new)
2026/03/13 11:36:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_040000.WAV: Copied (new)
2026/03/13 11:36:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_042000.WAV: Copied (new)
2026/03/13 11:36:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_044000.WAV: Copied (new)
2026/03/13 11:36:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_050000.WAV: Copied (new)
2026/03/13 11:36:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_054000.WAV: Copied (new)
2026/03/13 11:36:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_052000.WAV: Copied (new)
2026/03/13 11:36:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_060000.WAV: Copied (new)
2026/03/13 11:36:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_062000.WAV: Copied (new)
2026/03/13 11:36:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_064000.WAV: Copied (new)
2026/03/13 11:36:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_070000.WAV: Copied (new)
2026/03/13 11:37:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_074000.WAV: Copied (new)
2026/03/13 11:37:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_072000.WAV: Copied (new)
2026/03/13 11:37:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_082000.WAV: Copied (new)
2026/03/13 11:37:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_080000.WAV: Copied (new)
2026/03/13 11:37:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_084000.WAV: Copied (new)
2026/03/13 11:37:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_090000.WAV: Copied (new)
2026/03/13 11:37:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_092000.WAV: Copied (new)
2026/03/13 11:37:10 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_094000.WAV: Copied (new)
2026/03/13 11:37:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_100000.WAV: Copied (new)
2026/03/13 11:37:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_102000.WAV: Copied (new)
2026/03/13 11:37:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_104000.WAV: Copied (new)
2026/03/13 11:37:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_110000.WAV: Copied (new)
2026/03/13 11:37:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_112000.WAV: Copied (new)
2026/03/13 11:37:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_114000.WAV: Copied (new)
2026/03/13 11:37:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_120000.WAV: Copied (new)
2026/03/13 11:37:22 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_122000.WAV: Copied (new)
2026/03/13 11:37:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_130000.WAV: Copied (new)
2026/03/13 11:37:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_124000.WAV: Copied (new)
2026/03/13 11:37:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_132000.WAV: Copied (new)
2026/03/13 11:37:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_140000.WAV: Copied (new)
2026/03/13 11:37:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_134000.WAV: Copied (new)
2026/03/13 11:37:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_142000.WAV: Copied (new)
2026/03/13 11:37:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_144000.WAV: Copied (new)
2026/03/13 11:37:34 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_150000.WAV: Copied (new)
2026/03/13 11:37:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_154000.WAV: Copied (new)
2026/03/13 11:37:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_152000.WAV: Copied (new)
2026/03/13 11:37:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_160000.WAV: Copied (new)
2026/03/13 11:37:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_162000.WAV: Copied (new)
2026/03/13 11:37:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_164000.WAV: Copied (new)
2026/03/13 11:37:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_170000.WAV: Copied (new)
2026/03/13 11:37:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_172000.WAV: Copied (new)
2026/03/13 11:37:46 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_174000.WAV: Copied (new)
2026/03/13 11:37:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_182000.WAV: Copied (new)
2026/03/13 11:37:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_180000.WAV: Copied (new)
2026/03/13 11:37:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_184000.WAV: Copied (new)
2026/03/13 11:37:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_190000.WAV: Copied (new)
2026/03/13 11:37:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_192000.WAV: Copied (new)
2026/03/13 11:37:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_194000.WAV: Copied (new)
2026/03/13 11:37:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_200000.WAV: Copied (new)
2026/03/13 11:37:58 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_202000.WAV: Copied (new)
2026/03/13 11:38:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_210000.WAV: Copied (new)
2026/03/13 11:38:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_204000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_214000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_212000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_220000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_222000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_224000.WAV: Copied (new)
2026/03/13 11:38:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_230000.WAV: Copied (new)
2026/03/13 11:38:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_234000.WAV: Copied (new)
2026/03/13 11:38:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230212_232000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_000000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_002000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_004000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_010000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_012000.WAV: Copied (new)
2026/03/13 11:38:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_014000.WAV: Copied (new)
2026/03/13 11:38:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_022000.WAV: Copied (new)
2026/03/13 11:38:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_020000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_024000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_030000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_032000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_034000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_040000.WAV: Copied (new)
2026/03/13 11:38:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_042000.WAV: Copied (new)
2026/03/13 11:38:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_044000.WAV: Copied (new)
2026/03/13 11:38:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_050000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_052000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_060000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_054000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_062000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_064000.WAV: Copied (new)
2026/03/13 11:38:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_070000.WAV: Copied (new)
2026/03/13 11:38:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_072000.WAV: Copied (new)
2026/03/13 11:38:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_074000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_082000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_080000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_084000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_090000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_092000.WAV: Copied (new)
2026/03/13 11:38:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_094000.WAV: Copied (new)
2026/03/13 11:39:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_100000.WAV: Copied (new)
2026/03/13 11:39:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_102000.WAV: Copied (new)
2026/03/13 11:39:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_110000.WAV: Copied (new)
2026/03/13 11:39:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_104000.WAV: Copied (new)
2026/03/13 11:39:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_112000.WAV: Copied (new)
2026/03/13 11:39:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_114000.WAV: Copied (new)
2026/03/13 11:39:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_120000.WAV: Copied (new)
2026/03/13 11:39:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_122000.WAV: Copied (new)
2026/03/13 11:39:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_124000.WAV: Copied (new)
2026/03/13 11:39:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_130000.WAV: Copied (new)
2026/03/13 11:39:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_132000.WAV: Copied (new)
2026/03/13 11:39:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_134000.WAV: Copied (new)
2026/03/13 11:39:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_140000.WAV: Copied (new)
2026/03/13 11:39:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_142000.WAV: Copied (new)
2026/03/13 11:39:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_144000.WAV: Copied (new)
2026/03/13 11:39:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_150000.WAV: Copied (new)
2026/03/13 11:39:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_154000.WAV: Copied (new)
2026/03/13 11:39:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_152000.WAV: Copied (new)
2026/03/13 11:39:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_160000.WAV: Copied (new)
2026/03/13 11:39:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_162000.WAV: Copied (new)
2026/03/13 11:39:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_164000.WAV: Copied (new)
2026/03/13 11:39:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_170000.WAV: Copied (new)
2026/03/13 11:39:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_172000.WAV: Copied (new)
2026/03/13 11:39:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_174000.WAV: Copied (new)
2026/03/13 11:39:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_180000.WAV: Copied (new)
2026/03/13 11:39:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_182000.WAV: Copied (new)
2026/03/13 11:39:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_184000.WAV: Copied (new)
2026/03/13 11:39:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_190000.WAV: Copied (new)
2026/03/13 11:39:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_192000.WAV: Copied (new)
2026/03/13 11:39:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_200000.WAV: Copied (new)
2026/03/13 11:39:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_194000.WAV: Copied (new)
2026/03/13 11:39:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_202000.WAV: Copied (new)
2026/03/13 11:39:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_210000.WAV: Copied (new)
2026/03/13 11:39:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_204000.WAV: Copied (new)
2026/03/13 11:39:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_214000.WAV: Copied (new)
2026/03/13 11:39:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_212000.WAV: Copied (new)
2026/03/13 11:39:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_220000.WAV: Copied (new)
2026/03/13 11:39:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_224000.WAV: Copied (new)
2026/03/13 11:39:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_222000.WAV: Copied (new)
2026/03/13 11:39:57 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_230000.WAV: Copied (new)
2026/03/13 11:40:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_232000.WAV: Copied (new)
2026/03/13 11:40:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230213_234000.WAV: Copied (new)
2026/03/13 11:40:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_000000.WAV: Copied (new)
2026/03/13 11:40:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_002000.WAV: Copied (new)
2026/03/13 11:40:08 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_004000.WAV: Copied (new)
2026/03/13 11:40:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_012000.WAV: Copied (new)
2026/03/13 11:40:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_010000.WAV: Copied (new)
2026/03/13 11:40:09 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_014000.WAV: Copied (new)
2026/03/13 11:40:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_020000.WAV: Copied (new)
2026/03/13 11:40:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_022000.WAV: Copied (new)
2026/03/13 11:40:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_024000.WAV: Copied (new)
2026/03/13 11:40:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_030000.WAV: Copied (new)
2026/03/13 11:40:20 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_032000.WAV: Copied (new)
2026/03/13 11:40:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_040000.WAV: Copied (new)
2026/03/13 11:40:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_034000.WAV: Copied (new)
2026/03/13 11:40:21 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_042000.WAV: Copied (new)
2026/03/13 11:40:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_044000.WAV: Copied (new)
2026/03/13 11:40:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_050000.WAV: Copied (new)
2026/03/13 11:40:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_054000.WAV: Copied (new)
2026/03/13 11:40:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_052000.WAV: Copied (new)
2026/03/13 11:40:32 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_060000.WAV: Copied (new)
2026/03/13 11:40:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_064000.WAV: Copied (new)
2026/03/13 11:40:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_062000.WAV: Copied (new)
2026/03/13 11:40:33 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_070000.WAV: Copied (new)
2026/03/13 11:40:43 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_072000.WAV: Copied (new)
2026/03/13 11:40:43 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_074000.WAV: Copied (new)
2026/03/13 11:40:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_082000.WAV: Copied (new)
2026/03/13 11:40:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_080000.WAV: Copied (new)
2026/03/13 11:40:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_084000.WAV: Copied (new)
2026/03/13 11:40:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_090000.WAV: Copied (new)
2026/03/13 11:40:44 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_092000.WAV: Copied (new)
2026/03/13 11:40:45 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_094000.WAV: Copied (new)
2026/03/13 11:40:55 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_102000.WAV: Copied (new)
2026/03/13 11:40:55 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_100000.WAV: Copied (new)
2026/03/13 11:40:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_104000.WAV: Copied (new)
2026/03/13 11:40:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_110000.WAV: Copied (new)
2026/03/13 11:40:56 INFO  : Analalava/NLR_A/NLR_A-NLR01/NLR_A-NLR01_20230214_112000.WAV: Copied (new)
